,Daily Returns,Total Returns,Funds,Margin,Portfolio Value,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,NFLX Position,NFLX Order,NFLX Filled Order,NFLX Trade Price,NFLX Cost to Trade,NFLX PnL,GOOG Position,GOOG Order,GOOG Filled Order,GOOG Trade Price,GOOG Cost to Trade,GOOG PnL,IBM Position,IBM Order,IBM Filled Order,IBM Trade Price,IBM Cost to Trade,IBM PnL,AMZN Position,AMZN Order,AMZN Filled Order,AMZN Trade Price,AMZN Cost to Trade,AMZN PnL
2014-09-30,0.41177166932500114,7.924965957019999,187669.0095702,193363.0,1079249.6595702,6933,-115,-115,100.809998,21.907528750000594,4495.70519325002,-533,-16,-16,64.61,2.5680000000000747,-118.91800000000217,-150,-7,-7,576.93,3.156999999999994,-149.16700000000043,-181,-18,-18,189.64,3.456000000000233,-37.84600000000496,-118,9,9,321.36,3.0375000000001022,-72.05750000000083
2014-09-29,-0.43070609121000214,7.513194287694996,184981.61582895,187403.68,1075131.94287695,7048,-19,-19,98.650002,4.132498099999973,-4554.745412100023,-517,-21,-21,63.44,3.118499999999939,-74.05849999999965,-143,-4,-4,571.75,1.31800000000012,83.10200000000108,-163,-13,-13,188.51,2.4180000000001654,45.892000000002284,-127,7,7,320.5,2.7510000000000447,192.7489999999981
2014-09-26,1.9379523678100015,7.943900378904998,185467.43378904997,183834.60000000003,1079439.00378905,7067,-31,-31,98.529999,7.734496899999845,20365.66417810002,-496,-5,-5,63.57,0.8549999999999898,-371.80499999999995,-139,-2,-2,576.06,1.580000000000109,-283.14000000001084,-150,-11,-11,188.93,3.0415000000000476,-161.42150000000157,-134,2,2,320.6,0.9140000000000554,-169.77399999999642
2014-09-25,-2.417932542130001,6.005948011094999,178621.02881694995,179947.85,1060059.4801109498,7098,-146,-146,100.510002,26.645007300001062,-27747.90342130002,-491,8,8,64.27,1.3199999999999819,495.3900000000026,-137,-5,-5,587.55,2.7775000000001455,1766.4325000000083,-139,-9,-9,192.05,2.0565000000000224,454.30350000000163,-136,-2,-2,327.99,1.1880000000000563,852.4519999999962
2014-09-24,-0.8622507706550027,8.423880553224999,172471.53553224995,178715.75,1084238.80553225,7244,-111,-111,102.160004,24.420005550000177,-6524.852206550024,-499,-3,-3,63.49,0.460499999999999,-479.26050000000396,-132,-6,-6,581.46,2.3550000000001092,-905.8950000000017,-130,-12,-12,191.0,2.1299999999998365,-99.2699999999996,-134,-4,-4,324.17,1.6699999999999817,-613.2299999999977
2014-09-23,1.2500627874950079,9.286131323880001,167560.3605938,169356.80000000002,1092861.3132388,7355,-133,-133,100.599998,23.673980049999688,11536.053374950076,-496,-12,-12,63.03,2.7479999999999736,-84.74799999999827,-126,-4,-4,586.85,2.4979999999999563,781.6620000000013,-118,-11,-11,192.75,1.9305000000000576,169.92950000000087,-130,-6,-6,322.46,3.1289999999998828,97.73100000000059
2014-09-22,0.38418803606999774,8.036068536384994,155888.41033984997,163172.91,1080360.68536385,7488,-207,-207,101.800003,39.84747930000147,882.825860699976,-484,-1,-1,65.18,0.15100000000000194,1020.9089999999998,-122,-8,-8,593.82,3.592000000000371,1040.9480000000042,-107,-16,-16,193.72,3.0479999999998655,87.70199999999866,-124,-11,-11,328.49,5.05450000000028,809.495499999999
2014-09-19,-0.7709079890000067,7.651880500314998,146320.13269815,154615.16,1076518.80500315,7695,-153,-153,102.290001,21.343500000000592,-6331.708890000058,-483,-9,-9,65.86,1.4175000000000408,102.62249999999699,-114,-5,-5,591.5,1.6349999999998772,-766.8250000000065,-91,-12,-12,194.54,2.0519999999999756,-15.32200000000007,-113,-7,-7,327.6,1.8865000000001944,-697.8464999999993
2014-09-18,0.07036244005499775,8.422788489315003,141074.91704514998,145066.86,1084227.88489315,7848,-107,-107,101.93,17.1735374499998,1668.3484005499708,-474,-15,-15,65.35,2.3100000000000307,-299.36999999999375,-109,-1,-1,587.0,0.5370000000000118,-488.807,-79,-9,-9,192.79,1.5030000000000654,-76.64299999999935,-106,-6,-6,325.44,2.5440000000000738,-99.90400000000008
2014-09-17,0.5758089672800086,8.352426049260005,136506.55458260005,138854.03,1083524.2604926,7955,-68,-68,101.269997,14.858010200000184,5740.629672800084,-459,-10,-10,65.27,1.8950000000000102,154.16499999999505,-108,2,2,580.01,1.0840000000000145,-521.7639999999931,-70,-6,-6,193.22,1.4249999999999319,11.334999999999775,-100,-4,-4,327.76,2.2759999999999763,373.72399999999914
2014-09-16,-0.7448146253300051,7.776617081979996,135822.99279679995,136915.13,1077766.1708197999,8023,-26,-26,99.800003,4.69300129999994,-6229.950753300051,-449,-27,-27,64.06,6.695999999999896,11.274000000002179,-110,3,3,572.76,1.3109999999999673,-753.7910000000023,-64,-3,-3,191.25,0.5864999999999612,-75.86650000000033,-96,-8,-8,321.07,5.731999999999789,-399.8120000000002
2014-09-15,0.1825150881000018,8.521431707310002,131096.56122009995,132557.61000000002,1085214.3170731,8049,-46,-46,102.809998,7.15299999999977,-195.77961899998033,-422,-29,-29,68.22,4.7125,1134.527499999999,-113,-1,-1,572.94,0.45900000000003727,281.62099999999793,-61,-2,-2,191.42,0.30300000000000865,-32.35300000000011,-88,-9,-9,330.91,2.7449999999998567,637.1350000000014
2014-09-12,0.2735379839149954,8.33891661921,130013.16381209996,128674.41,1083389.1661921,8095,-43,-43,101.209999,8.21299784999987,1844.20933914995,-393,-18,-18,69.09,2.4030000000000653,282.027000000003,-112,3,3,581.0,1.1325000000000955,641.677500000002,-59,0,0,191.47,0.0,25.959999999999866,-79,-4,-4,329.56,1.724000000000069,-58.49400000000124
2014-09-11,0.3873293528350054,8.065378635295005,126742.18635294992,128751.98,1080653.7863529501,8138,-7,-7,100.410004,1.8724996499999493,3493.337528350056,-375,-26,-26,68.94,4.030000000000177,142.95999999999842,-115,0,0,580.36,0.0,201.25,-59,0,0,191.08,0.0,-10.620000000000402,-75,-8,-8,329.94,3.2639999999999416,46.36600000000034
2014-09-10,2.38185843054,7.678049282459999,129984.60282459995,124707.27,1076780.4928246,8145,-4,-4,98.010002,1.788000599999998,24514.7583054,-349,-16,-16,68.6,3.07199999999998,-269.08199999999886,-115,4,4,581.5,2.200000000000182,-244.51000000000388,-59,2,2,190.12,0.29600000000000365,-92.00599999999899,-67,-4,-4,334.3,2.9160000000000763,-90.57599999999897
2014-09-09,-0.11674879529999739,5.29619085192,126042.87481719996,124291.02,1052961.9085192,8149,8,8,99.08000200000001,1.3039980000000242,-3022.2184529999745,-333,-5,-5,69.47,0.7300000000000324,20.869999999998967,-119,2,2,588.9,0.7470000000000254,1037.3830000000044,-61,0,0,190.34,0.0,9.149999999998613,-63,-5,-5,341.61,2.1925000000000523,787.3274999999985
2014-09-08,-0.5316312180399994,5.412939647219997,128999.98833119994,125271.82,1054129.3964721998,8141,88,88,99.300003,13.55200439999992,-5008.602180399996,-328,-16,-16,67.77,2.4320000000001074,-179.15200000000058,-121,2,2,586.6,0.6600000000000363,-442.13999999999834,-61,-1,-1,190.75,0.18299999999999841,64.02700000000016,-58,10,10,344.54,3.1649999999999636,249.55500000000097
2014-09-05,0.598826293199999,5.944570865259997,134952.49059959996,128314.08000000002,1059445.7086526,8053,152,152,98.800003,32.67996199999932,6708.993931999995,-312,-17,-17,67.6,2.8559999999999635,-135.65600000000214,-123,5,5,583.98,2.194999999999709,-516.4950000000025,-60,0,0,190.53,0.0,-31.19999999999891,-68,11,11,346.3,4.290000000000225,-37.38000000000094
2014-09-04,-0.7397421067750068,5.345744572059998,145228.5720176,133182.69,1053457.4457206,7901,125,125,98.849998,41.3749687499994,-6508.936567750076,-295,-1,-1,68.44,0.17899999999999353,200.661000000002,-128,9,9,580.0,4.495499999999902,-540.1554999999947,-60,0,0,191.69,0.0,76.19999999999891,-79,15,15,343.69,5.7900000000000205,-625.1899999999991
2014-09-03,-3.3738976554549973,6.085486678835004,147338.47123634996,142611.58000000002,1060854.86678835,7776,43,43,103.099998,6.492993549999855,-33901.26055454997,-294,-3,-3,68.65,0.39000000000000346,-31.04999999999983,-137,5,5,580.0,2.159999999999968,-99.08000000000163,-60,-2,-2,192.39,0.40400000000000774,-22.14399999999922,-94,6,6,342.54,2.2019999999999755,314.5579999999994
2014-09-02,0.508642776550003,9.45938433429,150380.6501439,147143.53,1094593.8433429,7733,38,38,103.059998,5.130009499999847,6160.01326550003,-291,-7,-7,68.36,1.0185000000000288,40.6315000000001,-142,4,4,571.85,1.3940000000001418,-816.0540000000027,-58,-2,-2,192.68,0.3610000000000014,43.319000000000514,-100,6,6,339.98,1.841999999999962,-341.48199999999747
2014-08-29,0.15625160085499973,8.950741557739997,150798.8755774,149537.96000000002,1089507.4155774,7695,-9,-9,102.860001,1.4490004500000366,1927.79100855,-284,-9,-9,68.12,1.3274999999999948,-95.81750000000093,-146,-1,-1,571.33,0.4075000000000045,-348.6774999999967,-56,-1,-1,192.28,0.18199999999999364,-16.70200000000063,-106,4,4,341.76,0.9979999999999564,95.9219999999959
2014-08-28,0.15315151374999733,8.794489956884995,151206.74956885003,149165.95,1087944.89956885,7704,30,30,101.589996,5.80500449999991,934.8981374999768,-275,-10,-10,67.52,1.4749999999999943,-26.374999999999588,-145,-1,-1,569.56,0.5194999999999709,259.04049999999336,-55,-3,-3,191.47,0.6855000000000075,10.724499999999988,-110,2,2,340.0,0.7330000000000154,353.22700000000276
2014-08-27,1.0555134209400001,8.641338443135,152037.85745335,148626.81,1086413.38443135,7674,28,28,101.019997,3.6959985999999847,9508.408709399999,-265,-2,-2,68.49,0.3049999999999898,177.26500000000047,-144,0,0,577.27,0.0,987.840000000002,-52,-3,-3,193.03,0.6764999999999646,37.92350000000049,-112,6,6,342.09,3.5429999999999837,-156.30300000000247
2014-08-26,-0.5613378785900001,7.585825022195,153855.64786795006,151014.53,1075858.25022195,7646,2,2,101.41999799999999,0.2889999000000046,-4969.964285900005,-263,-1,-1,68.36,0.155499999999995,57.3644999999997,-144,-1,-1,581.26,0.3999999999999545,337.62000000000455,-49,-3,-3,191.02,0.4650000000000205,-90.55500000000059,-118,8,8,337.0,2.423999999999796,-947.8440000000002
2014-08-25,0.1630164187050064,8.147162900785,152295.06136385002,151847.88,1081471.6290078498,7644,-41,-41,101.790001,6.723997949999833,1694.2336870500815,-262,0,0,68.79,0.0,-62.88000000000238,-143,-2,-2,584.72,0.6600000000000363,341.13999999998583,-46,-5,-5,191.39,0.8974999999999795,-30.49750000000003,-126,3,3,333.21,0.7919999999999618,-311.83200000000085
2014-08-22,0.5720743097449906,7.984146482079994,150475.00482079998,150659.39999999997,1079841.4648207999,7685,-31,-31,100.290001,4.386501549999883,5673.508097449891,-262,-1,-1,67.28,0.16050000000000467,-267.56049999999897,-141,-1,-1,583.59,0.26800000000000634,114.16200000000836,-41,-4,-4,190.77,0.7139999999999646,31.06599999999984,-129,-3,-3,332.99,0.9524999999999182,169.56750000000648
2014-08-21,0.05518149347001032,7.4120721723350025,148805.81629134997,148295.81,1074120.7217233502,7716,-54,-54,100.57,8.477997300000277,68.69743470010988,-261,3,3,67.33,0.49800000000000755,5.1119999999989405,-140,-1,-1,583.82,0.30650000000000543,155.82350000000068,-37,-3,-3,190.9,0.4709999999999639,-39.88099999999976,-126,-1,-1,336.48,0.25699999999998224,362.06299999999345
2014-08-20,0.037853347999992286,7.356890678864994,144951.45678865002,147489.45,1073568.90678865,7770,-70,-70,100.440002,11.759999999999849,292.7479799999189,-264,0,0,66.71,0.0,-153.11999999999955,-139,-3,-3,585.88,0.8010000000000901,325.6890000000005,-34,-3,-3,189.86,0.433499999999998,-2.083499999999975,-125,-5,-5,334.68,1.1999999999999318,-84.69999999999703
2014-08-19,0.9929363800000015,7.319037330865001,142107.51114865,143577.05,1073190.37330865,7840,-42,-42,99.410004,7.11900000000021,10744.141800000023,-264,4,4,66.73,0.63599999999999,-83.11600000000064,-136,0,0,585.0,0.0,-639.2000000000062,-31,-3,-3,190.04,0.6074999999999762,-20.577499999999407,-120,-3,-3,334.87,0.9045000000000301,-71.88450000000266
2014-08-18,0.7691984821400043,6.326100950865,142019.26798064995,141456.61,1063261.00950865,7882,-12,-12,98.489998,1.9980006000000232,9304.889821400033,-268,11,11,66.01,2.150500000000014,-272.2004999999987,-136,0,0,576.11,0.0,-1180.4799999999932,-28,-1,-1,188.1,0.2045000000000016,-54.92450000000051,-117,0,0,335.48,0.0,-105.29999999999734
2014-08-15,0.35846402142499645,5.556902468724995,141030.13100525003,140384.07,1055569.0246872501,7894,-15,-15,97.900002,2.0774977499999068,3793.066214249972,-279,6,6,64.5,0.8910000000000253,-327.8610000000005,-136,1,1,577.86,0.45099999999999907,155.4589999999944,-27,-2,-2,187.85,0.32400000000002366,13.115999999999975,-117,0,0,334.0,0.0,-49.14000000000186
2014-08-14,0.12828984840000004,5.198438447299999,140844.33447300008,140766.47,1051984.384473,7909,-40,-40,97.33000200000001,6.399993999999879,2053.555984000001,-285,8,8,64.6,1.2239999999999782,23.62600000000104,-137,1,1,576.18,0.5624999999999772,15.847499999999423,-25,-2,-2,187.57,0.31099999999999,0.6789999999998486,-117,0,0,327.8,0.0,-810.8100000000009
2014-08-13,0.7384771723800039,5.070148598899999,139015.79188700003,140715.75,1050701.4859890002,7949,-59,-59,96.150002,9.646488200000144,10096.179723800029,-293,0,0,64.09,0.0,-213.88999999999908,-138,0,0,567.31,0.0,-1662.8999999999937,-23,-5,-5,188.0,0.9699999999999704,-11.699999999999648,-117,1,1,327.6,0.3180000000000177,-822.9179999999976
2014-08-12,0.06359036562999677,4.331671426519995,136583.13625720007,137393.23,1043316.7142652001,8008,-49,-49,96.040001,7.938014699999707,-165.62384370002832,-293,-1,-1,64.48,0.16400000000000717,216.62600000000057,-138,-3,-3,564.52,0.9735000000001037,699.6464999999968,-18,-5,-5,187.45,1.020000000000067,1.2199999999998,-118,-3,-3,318.89,0.8250000000000342,-115.9650000000011
2014-08-11,0.9785882453799999,4.268081060889998,134329.13672290006,134545.78,1042680.8106089002,8057,-44,-44,95.269997,7.78800219999979,10086.7819538,-292,-2,-2,64.17,0.32700000000000956,-238.80700000000215,-135,0,0,569.99,0.0,120.14999999999816,-13,-5,-5,187.81,1.2724999999999227,-6.292499999999933,-115,0,0,318.48,0.0,-175.94999999999686
2014-08-08,0.08927044836000295,3.2894928155099987,134427.69435710006,133179.08999999997,1032894.9281551001,8101,-12,-12,94.260002,2.3099994000000494,2101.2694836000287,-290,12,12,64.31,2.5199999999999934,156.1399999999991,-135,0,0,563.56,0.0,-730.3499999999957,-8,-3,-3,184.4,0.7650000000000035,-19.104999999999894,-115,0,0,311.94,0.0,-615.2500000000026
2014-08-07,-0.4052893513599998,3.200222367149995,132390.82933250006,132192.33000000002,1032002.2236715,8113,-43,-43,94.93,5.955508600000061,-3901.4530135999985,-302,13,13,62.19,2.6324999999999887,-848.5324999999987,-135,0,0,568.0,0.0,406.3499999999988,-5,-4,-4,186.64,0.8880000000000564,10.14199999999983,-115,0,0,315.21,0.0,280.59999999999974
2014-08-06,-0.20130061357999995,3.6055117185099954,132237.26534110005,132106.32,1036055.1171851,8156,-4,-4,94.75,0.6639998000000219,-1307.1366358000057,-315,4,4,60.14,0.6199999999999989,-333.44000000000074,-135,-3,-3,561.78,1.7054999999998472,-187.07549999999395,-1,-3,-3,185.36,0.7140000000000157,-4.803999999999962,-115,0,0,310.83,0.0,-180.54999999999922
2014-08-05,-0.266407464000003,3.8068123320899954,130257.60884090005,129776.82999999999,1038068.1233208999,8160,-50,-50,95.360001,8.525009999999895,-3855.167640000019,-319,3,3,60.19,0.49800000000000755,-6.2779999999987295,-132,-3,-3,570.05,1.9875,1055.2724999999903,2,-5,-5,188.75,0.8374999999999773,-10.367499999999893,-115,1,1,313.65,0.48400000000001453,152.46599999999816
2014-08-04,-0.5966053031750018,4.073219796089997,126609.66080090006,129765.32999999999,1040732.1979609,8210,-31,-31,96.370003,5.90550775000016,-4431.87353175003,-322,2,2,61.03,0.41699999999999876,121.42300000000083,-129,-7,-7,569.04,5.288499999999726,-897.818499999991,7,-4,-4,189.35,0.92800000000002,3.3019999999997993,-116,-3,-3,308.84,1.9860000000000355,-761.0859999999972
2014-08-01,0.5533903331250026,4.669825099265001,126744.55571565001,123447.8,1046698.2509926502,8241,-17,-17,94.900002,3.501995749999918,4352.31983125003,-324,4,4,60.25,0.7340000000000032,-123.29400000000084,-122,-4,-4,570.4,3.130000000000018,666.7299999999965,11,-3,-3,190.5,0.7124999999999659,-31.94249999999973,-113,0,0,313.69,0.0,670.0900000000008
2014-07-31,-1.7762103368000017,4.116434766139997,121972.59417740002,122624.59,1041164.3476614,8258,-80,-80,97.160004,12.119996000000583,-21149.25286800001,-328,11,11,61.47,1.9580000000000326,548.9019999999988,-118,-8,-8,580.6,2.999999999999818,1809.1999999999932,14,-4,-4,192.84,1.0180000000000518,-38.27800000000021,-113,-3,-3,320.01,0.9345000000000028,1067.3254999999979
2014-07-30,-0.2893167310200011,5.892645102939999,117285.94435340005,121127.25,1058926.4510294,8338,-102,-102,98.440002,16.269010199999386,-1927.846810200019,-339,3,3,60.68,0.41099999999999715,-488.78099999999927,-110,-8,-8,586.55,3.2719999999997524,-194.85199999999423,18,-5,-5,195.2,0.8374999999999773,-7.947499999999877,-110,-2,-2,321.45,0.5400000000000318,-273.73999999999904
2014-07-29,-0.48568733227500016,6.181961833959999,111030.85365960002,115020.84,1061819.6183396,8440,-129,-129,99.33000200000001,23.8004677500008,-5385.409822750005,-342,-4,-4,60.46,0.610000000000008,19.070000000000768,-102,-8,-8,588.75,3.9000000000003636,490.28000000000037,23,-5,-5,195.3,1.1874999999999432,-31.417500000000075,-108,-6,-6,321.98,3.095999999999981,50.60400000000268
2014-07-28,1.167531271050009,6.667649166235,103916.49736935,108704.68000000001,1066676.49166235,8569,-130,-130,97.82,20.799980499999606,11566.841710500095,-338,-6,-6,60.32,0.9330000000000127,-135.83299999999954,-94,-8,-8,588.07,2.731999999999789,-158.8520000000031,28,-4,-4,194.3,0.8220000000000255,37.41799999999987,-102,-4,-4,324.25,2.4219999999999344,365.73799999999665
2014-07-25,0.8626139716299908,5.500117895184991,97516.36634985004,102418.34,1055001.1789518502,8699,-77,-77,96.849998,11.165007699999673,5542.3262162999035,-332,-4,-4,60.71,0.7199999999999932,165.04,-86,-7,-7,590.4,3.405499999999688,348.3245000000035,32,-5,-5,195.3,0.9675000000000296,-27.547500000000127,-98,-19,-19,317.3,7.913500000000363,2597.9965000000016
2014-07-24,-0.11030044809500303,4.637503923555001,91391.74801155001,95137.40000000001,1046375.03923555,8776,-161,-161,97.040001,37.9154919499994,-1466.2519809500284,-328,-5,-5,61.35,0.8174999999999883,118.36249999999981,-79,-5,-5,596.45,1.8375000000002046,208.28249999999957,37,-2,-2,193.95,0.33299999999998137,59.87700000000051,-79,-9,-9,359.98,2.704499999999791,-23.27450000000166
2014-07-23,2.2311057176600086,4.747804371650004,82469.1558425,88917.31000000001,1047478.0437165,8937,-93,-93,95.41999799999999,12.880481399999699,22126.618176600092,-323,-14,-14,61.49,3.3600000000000083,140.72999999999865,-74,-6,-6,593.23,3.3149999999999182,-104.13500000000053,39,-2,-2,194.11,0.515999999999974,-18.416000000000263,-70,-10,-10,359.05,4.8400000000001455,166.25999999999942
2014-07-22,0.7692241347149908,2.516698653989996,80933.66750990003,81120.94,1025166.9865398998,9030,-63,-63,94.68,10.331996849999744,7079.678847149905,-309,7,7,63.28,1.1935000000000189,928.5865000000013,-68,-2,-2,590.72,1.1169999999999163,-356.97699999999867,41,-4,-4,191.59,0.8900000000000091,134.9100000000004,-60,-6,-6,355.25,2.097000000000071,-93.95699999999906
